X,Y
5.278788690014567,16.522912850354015
9.987420040571875,29.286228228688223
2.7990011689226524,8.53649536797013
4.659866453696898,14.441423361066192
5.900013680886062,18.505852714751136
1.474219966376371,6.979781315833923
6.79264038309339,21.32970096313093
2.3001440538503646,6.441379976503799
1.3887609935757406,5.875981031514889
6.2513086742565545,19.499404610447893
9.26811640477896,27.66758872852946
3.327083923182931,9.923175701930983
8.982903400702673,29.433297517947466
0.4399385141304535,0.08240551039806521
5.826728116381453,17.959083246068463
0.6959292583444021,0.9672404714121092
7.128902366425175,25.075143023093204
4.654491921597908,12.207210643436806
7.840750018610078,22.66989512177953
2.5808945803545322,4.4274971340908
8.631391006374646,24.14011957661851
2.407644325411451,8.770042257843476
3.4374491581035005,13.3551840251053
2.4686850491517367,6.993355940355111
4.5401347625996955,12.285823734701957
3.565492623781803,11.991980421629362
6.424045009580776,23.48641137393271
5.334020587070717,14.462366330179426
6.92174224649425,23.381604150305307
7.919350041482341,28.160760558832546
7.631512354101062,24.347770690466817
3.885496958494689,10.249948799099641
1.551420429067566,3.5013865215441866
7.572013868245103,20.29079696791313
7.2934476767830425,19.925493852419354
8.602457852635006,27.06169128427242
8.151479827331942,21.40672378362576
0.5289680041388634,2.6282362882879933
1.2051641456017448,5.09489823174104
4.714953623559548,16.16488825712678
4.773973140597565,16.50238318272887
4.444164168974601,14.278801850463784
2.206785750980489,3.6972099578369897
8.447928618564278,24.60516367258648
2.609120972138709,8.535849557404914
3.233575667911013,6.393471746010946
9.303461252861227,31.39745882992602
8.983098182905513,28.09383028395538
6.342712318606609,16.619860328286116
3.9036168243253435,9.802477414784164
6.3292019727687,21.06766901519676
8.697573253696394,25.15336405454402
4.250015371113127,11.115721031863838
3.087221749426435,9.8448088174423
6.713523396001592,20.666266008773462
9.805162828982878,28.321306902587622
0.5378988421066899,3.0383374032867954
9.174806060615362,24.600954585514515
4.120787771918927,13.059545242525573
1.6532997727335919,3.5576558130786093
1.478042918393081,6.173748196786258
7.361891856461065,19.90461073424506
0.5765724321713117,-0.17405306710483326
6.945527289402529,20.372295551654762
8.535361217661505,22.737355909463442
3.864654286399496,11.785564496363905
7.097439720094546,18.065017870405153
5.623076997566416,17.251037608043454
4.861466026015076,14.802751753595864
9.301204190090363,29.701415092623726
7.488789864597376,23.96657526881788
7.97966863047951,21.920132710782703
9.944694162083396,27.623712121924417
0.5014682568777451,-0.16653663032608912
3.538705670815996,11.978535449968351
4.218549296481772,11.35492987454368
5.107265733862807,16.734077497783037
6.8265348351972355,21.868945717590098
6.396133526971273,21.53228122162053
9.227869618143053,28.68230805823177
0.22195859490719116,4.196647041781694
2.7315514143111406,8.497944440375377
2.518770185932354,8.666180011963595
2.417559071994434,5.163154010979078
7.075370703256295,18.258382060511646
3.5218307862631884,12.960494107839398
5.297088782284743,16.439592346448848
8.800309490148026,26.117122595122908
2.594618307718408,5.398204300715656
2.565975332197199,5.527802322716253
8.982875299314966,24.183888713690035
8.199174433272564,24.080342024135348
0.6039658105329471,2.994844120512738
5.650973962361601,16.444062502610308
1.0641510015791678,7.3317859288539395
8.549619722199818,26.447695476993136
8.315495197555618,23.953006171437174
9.718169110197554,28.02514196302135
6.205710159087177,19.76940936336468
1.1437082537504317,-0.24961656021177614
