X,Y
9.085560598442457,46.335235025939305
2.698711316142277,3.1177413873465873
4.009166459795097,-1.1674195301453243
8.464160492777793,27.652732166280412
8.30150911108711,41.57851251096807
9.82629360660681,46.73698894705276
2.175021234938075,-1.4671880565626487
8.600002134240961,42.39114191042066
2.8432371915481602,7.225666426794861
6.517580620378412,19.955786649497107
6.085327009404974,2.3465338177263284
3.5930153795511566,8.729496779493221
6.8588906537636465,22.143803800037205
5.068315351539797,21.998107671583217
1.7888013506306655,-9.511552897333184
3.395015116423906,-3.4698317550580438
8.621498518270954,50.96067326507976
5.530934272725507,16.73203654397679
1.853432321703633,-8.607850368334065
0.293957423332033,-1.7849146968992589
1.1754819289311724,8.807963127395462
3.23706191235737,4.474110350909791
3.845806188801343,-2.847232455675792
9.400075288789827,47.85024804490808
8.260122708578283,38.68126913042102
0.9397214444741298,5.208661729750961
6.202050426879704,6.535598197590787
6.660848698989497,-6.593556221327464
7.698782567862072,25.350807796752232
5.97968348470332,19.627807423390152
7.401940753220303,12.946935190594033
8.848365656146909,39.762653320695755
7.144495883814707,22.317522879414113
5.745203045689148,1.095554242264062
6.421792311949337,25.728703476685393
0.24558690259014027,-23.008331160340774
6.429214374964898,20.739628817371525
6.962610195419943,20.09099955214583
1.747215437059224,3.3007978105723526
3.7445763403980825,0.5993080328447107
5.267025411245961,16.166461735150353
3.2748367733596395,-2.3961397627460057
8.350987755934266,36.793201585990815
8.228843553239004,3.644250510094462
8.788521779047636,47.68225517239099
1.5931100169358547,0.9954981426916565
6.17162227829689,11.023836140852758
4.496352736210221,14.416912965255193
5.4876649723104896,3.5676143710268677
3.641072204397968,-4.376765068476803
2.7781063110428637,0.6929143139360032
7.812996302452203,19.854532920957823
7.005474460997813,30.393611955103083
8.457646877305313,34.33102701210185
7.178043692084621,37.19732213727134
6.141785601960299,6.018791445372744
8.708812505077285,46.90429865860668
4.728516239009844,5.845719697566249
0.7381382255308799,1.3135596453585034
3.2568115144899092,-7.158832063036643
0.6952622674758657,-12.538227787272527
7.928165344838502,48.622458059985135
4.153385637384721,7.1147868258972995
8.33190204254423,32.08477112809612
9.649216398925288,53.857536167404994
8.342327832392714,32.604968712405864
4.204202818577584,-7.569235218506535
7.072088461874328,18.418795240540735
4.346355989958467,1.8790679907184251
7.704253982334892,19.750600381571083
3.58780598999352,14.48377263935031
9.88039524908672,70.41170802572267
5.414755831626437,13.085020726615246
8.176427994677734,23.45708983109305
4.754535793159661,-4.979629298696807
1.713180944638304,9.595626302891564
7.891775300525222,35.966682050716244
5.255797033895596,11.514472277449492
8.894410363655252,56.59297006653471
1.78877625052563,17.063720589542495
1.7555897492292438,-0.35824226631511513
7.664266481203402,27.41713939536886
3.468076681634249,13.804896809000661
8.566263054191339,43.74755914830488
6.669348808054371,18.36461381061516
1.4759470255004215,8.62350619820093
3.410536444662294,25.411613183534413
9.846936795562478,62.73442112136177
3.2412264530449675,-2.007340146157605
4.953415924061967,14.70560686140718
1.1149519934996666,8.473683194348528
4.186462443017408,2.988530294381789
9.871478657621388,66.03584897327191
7.455406303133374,28.333410616588132
0.36535342730790954,10.546312953317642
1.919894466033828,4.196849803560655
0.2809115966371101,-22.147142957387892
6.708714113647423,20.221934621168426
6.706774769967133,1.6088729101526233
2.7798822215773566,16.27457916093077
